,County,Pollutant,Dayofweek,Hour,Season,Sample
33293,Santa Clara,Ozone,Mon,4,3,0.210714286
33294,Santa Clara,Ozone,Mon,4,4,0.129642857
33295,Santa Clara,Ozone,Mon,5,1,0.154761905
33296,Santa Clara,Ozone,Mon,5,2,0.201373626
33297,Santa Clara,Ozone,Mon,5,3,0.18956044
33298,Santa Clara,Ozone,Mon,5,4,0.106071429
33299,Santa Clara,Ozone,Mon,6,1,0.116666667
33300,Santa Clara,Ozone,Mon,6,2,0.221703297
33301,Santa Clara,Ozone,Mon,6,3,0.190384615
33302,Santa Clara,Ozone,Mon,6,4,0.088214286
33303,Santa Clara,Ozone,Mon,7,1,0.117582418
33304,Santa Clara,Ozone,Mon,7,2,0.290756303
33305,Santa Clara,Ozone,Mon,7,3,0.229411765
33306,Santa Clara,Ozone,Mon,7,4,0.113571429
33307,Santa Clara,Ozone,Mon,8,1,0.172527473
33308,Santa Clara,Ozone,Mon,8,2,0.351098901
33309,Santa Clara,Ozone,Mon,8,3,0.275630252
33310,Santa Clara,Ozone,Mon,8,4,0.175714286
33311,Santa Clara,Ozone,Mon,9,1,0.263736264
33312,Santa Clara,Ozone,Mon,9,2,0.408403361
33313,Santa Clara,Ozone,Mon,9,3,0.349579832
33314,Santa Clara,Ozone,Mon,9,4,0.258928571
33315,Santa Clara,Ozone,Mon,10,1,0.349450549
33316,Santa Clara,Ozone,Mon,10,2,0.467714286
33317,Santa Clara,Ozone,Mon,10,3,0.441456583
33318,Santa Clara,Ozone,Mon,10,4,0.330357143
33319,Santa Clara,Ozone,Mon,11,1,0.4
33320,Santa Clara,Ozone,Mon,11,2,0.533527697
33321,Santa Clara,Ozone,Mon,11,3,0.531092437
33322,Santa Clara,Ozone,Mon,11,4,0.388214286
33323,Santa Clara,Ozone,Mon,12,1,0.435164835
33324,Santa Clara,Ozone,Mon,12,2,0.595238095
33325,Santa Clara,Ozone,Mon,12,3,0.593714286
33326,Santa Clara,Ozone,Mon,12,4,0.421428571
33327,Santa Clara,Ozone,Mon,13,1,0.430952381
33328,Santa Clara,Ozone,Mon,13,2,0.622128852
33329,Santa Clara,Ozone,Mon,13,3,0.633333333
33330,Santa Clara,Ozone,Mon,13,4,0.449642857
33331,Santa Clara,Ozone,Mon,14,1,0.457142857
33332,Santa Clara,Ozone,Mon,14,2,0.628571429
33333,Santa Clara,Ozone,Mon,14,3,0.622969188
33334,Santa Clara,Ozone,Mon,14,4,0.457142857
33335,Santa Clara,Ozone,Mon,15,1,0.457142857
33336,Santa Clara,Ozone,Mon,15,2,0.61512605
33337,Santa Clara,Ozone,Mon,15,3,0.603296703
33338,Santa Clara,Ozone,Mon,15,4,0.451071429
33339,Santa Clara,Ozone,Mon,16,1,0.443956044
33340,Santa Clara,Ozone,Mon,16,2,0.586834734
33341,Santa Clara,Ozone,Mon,16,3,0.562912088
33342,Santa Clara,Ozone,Mon,16,4,0.406071429
33343,Santa Clara,Ozone,Mon,17,1,0.395604396
33344,Santa Clara,Ozone,Mon,17,2,0.543977591
33345,Santa Clara,Ozone,Mon,17,3,0.49010989
33346,Santa Clara,Ozone,Mon,17,4,0.338214286
33347,Santa Clara,Ozone,Mon,18,1,0.308791209
33348,Santa Clara,Ozone,Mon,18,2,0.479945055
33349,Santa Clara,Ozone,Mon,18,3,0.404945055
33350,Santa Clara,Ozone,Mon,18,4,0.296071429
33351,Santa Clara,Ozone,Mon,19,1,0.259340659
33352,Santa Clara,Ozone,Mon,19,2,0.415659341
33353,Santa Clara,Ozone,Mon,19,3,0.339010989
33354,Santa Clara,Ozone,Mon,19,4,0.262142857
33355,Santa Clara,Ozone,Mon,20,1,0.196703297
33356,Santa Clara,Ozone,Mon,20,2,0.368681319
33357,Santa Clara,Ozone,Mon,20,3,0.296978022
33358,Santa Clara,Ozone,Mon,20,4,0.230714286
33359,Santa Clara,Ozone,Mon,21,1,0.140659341
33360,Santa Clara,Ozone,Mon,21,2,0.336263736
33361,Santa Clara,Ozone,Mon,21,3,0.276648352
33362,Santa Clara,Ozone,Mon,21,4,0.232857143
33363,Santa Clara,Ozone,Mon,22,1,0.118681319
33364,Santa Clara,Ozone,Mon,22,2,0.307967033
33365,Santa Clara,Ozone,Mon,22,3,0.274175824
33366,Santa Clara,Ozone,Mon,22,4,0.216785714
33367,Santa Clara,Ozone,Mon,23,1,0.113186813
33368,Santa Clara,Ozone,Mon,23,2,0.27967033
33369,Santa Clara,Ozone,Mon,23,3,0.25521978
33370,Santa Clara,Ozone,Mon,23,4,0.211428571
33371,Santa Clara,Ozone,Tue,0,1,0.117582418
33372,Santa Clara,Ozone,Tue,0,2,0.260164835
33373,Santa Clara,Ozone,Tue,0,3,0.242582418
33374,Santa Clara,Ozone,Tue,0,4,0.206785714
33375,Santa Clara,Ozone,Tue,1,1,0.096703297
33376,Santa Clara,Ozone,Tue,1,2,0.245604396
33377,Santa Clara,Ozone,Tue,1,3,0.236538462
33378,Santa Clara,Ozone,Tue,1,4,0.200357143
33379,Santa Clara,Ozone,Tue,2,2,0.219413919
33380,Santa Clara,Ozone,Tue,2,3,0.237362637
33381,Santa Clara,Ozone,Tue,2,4,0.209774436
33382,Santa Clara,Ozone,Tue,3,2,0.235714286
33383,Santa Clara,Ozone,Tue,3,3,0.257142857
33384,Santa Clara,Ozone,Tue,3,4,0.150793651
33385,Santa Clara,Ozone,Tue,4,1,0.086813187
33386,Santa Clara,Ozone,Tue,4,2,0.176098901
33387,Santa Clara,Ozone,Tue,4,3,0.179120879
33388,Santa Clara,Ozone,Tue,4,4,0.153928571
33389,Santa Clara,Ozone,Tue,5,1,0.063736264
33390,Santa Clara,Ozone,Tue,5,2,0.154341737
33391,Santa Clara,Ozone,Tue,5,3,0.152661064
33392,Santa Clara,Ozone,Tue,5,4,0.1325
33393,Santa Clara,Ozone,Tue,6,1,0.06043956
33394,Santa Clara,Ozone,Tue,6,2,0.173351648
33395,Santa Clara,Ozone,Tue,6,3,0.157422969
33396,Santa Clara,Ozone,Tue,6,4,0.127838828
33397,Santa Clara,Ozone,Tue,7,1,0.069230769
33398,Santa Clara,Ozone,Tue,7,2,0.237087912
33399,Santa Clara,Ozone,Tue,7,3,0.196358543
33400,Santa Clara,Ozone,Tue,7,4,0.148351648
33401,Santa Clara,Ozone,Tue,8,1,0.124175824
33402,Santa Clara,Ozone,Tue,8,2,0.317927171
33403,Santa Clara,Ozone,Tue,8,3,0.241176471
33404,Santa Clara,Ozone,Tue,8,4,0.21978022
33405,Santa Clara,Ozone,Tue,9,1,0.216483516
33406,Santa Clara,Ozone,Tue,9,2,0.396
33407,Santa Clara,Ozone,Tue,9,3,0.303921569
33408,Santa Clara,Ozone,Tue,9,4,0.303383459
33409,Santa Clara,Ozone,Tue,10,1,0.272619048
33410,Santa Clara,Ozone,Tue,10,2,0.467142857
33411,Santa Clara,Ozone,Tue,10,3,0.393277311
33412,Santa Clara,Ozone,Tue,10,4,0.365037594
33413,Santa Clara,Ozone,Tue,11,1,0.341666667
33414,Santa Clara,Ozone,Tue,11,2,0.537026239
33415,Santa Clara,Ozone,Tue,11,3,0.496571429
33416,Santa Clara,Ozone,Tue,11,4,0.411583012
33417,Santa Clara,Ozone,Tue,12,1,0.425974026
33418,Santa Clara,Ozone,Tue,12,2,0.60728863
33419,Santa Clara,Ozone,Tue,12,3,0.593142857
33420,Santa Clara,Ozone,Tue,12,4,0.436293436
33421,Santa Clara,Ozone,Tue,13,1,0.464285714
33422,Santa Clara,Ozone,Tue,13,2,0.64789916
33423,Santa Clara,Ozone,Tue,13,3,0.651260504
33424,Santa Clara,Ozone,Tue,13,4,0.471814672
33425,Santa Clara,Ozone,Tue,14,1,0.477380952
33426,Santa Clara,Ozone,Tue,14,2,0.658516484
33427,Santa Clara,Ozone,Tue,14,3,0.665826331
33428,Santa Clara,Ozone,Tue,14,4,0.472893773
33429,Santa Clara,Ozone,Tue,15,1,0.48021978
33430,Santa Clara,Ozone,Tue,15,2,0.650824176
33431,Santa Clara,Ozone,Tue,15,3,0.643137255
33432,Santa Clara,Ozone,Tue,15,4,0.462637363
33433,Santa Clara,Ozone,Tue,16,1,0.436263736
33434,Santa Clara,Ozone,Tue,16,2,0.617032967
33435,Santa Clara,Ozone,Tue,16,3,0.586554622
33436,Santa Clara,Ozone,Tue,16,4,0.425
33437,Santa Clara,Ozone,Tue,17,1,0.348351648
33438,Santa Clara,Ozone,Tue,17,2,0.579120879
33439,Santa Clara,Ozone,Tue,17,3,0.492436975
33440,Santa Clara,Ozone,Tue,17,4,0.3425
33441,Santa Clara,Ozone,Tue,18,1,0.271428571
33442,Santa Clara,Ozone,Tue,18,2,0.503846154
33443,Santa Clara,Ozone,Tue,18,3,0.403081232
33444,Santa Clara,Ozone,Tue,18,4,0.2875
33445,Santa Clara,Ozone,Tue,19,1,0.243956044
33446,Santa Clara,Ozone,Tue,19,2,0.431318681
33447,Santa Clara,Ozone,Tue,19,3,0.323714286
33448,Santa Clara,Ozone,Tue,19,4,0.253571429
33449,Santa Clara,Ozone,Tue,20,1,0.215384615
33450,Santa Clara,Ozone,Tue,20,2,0.390934066
33451,Santa Clara,Ozone,Tue,20,3,0.27394958
33452,Santa Clara,Ozone,Tue,20,4,0.232142857
33453,Santa Clara,Ozone,Tue,21,1,0.189010989
33454,Santa Clara,Ozone,Tue,21,2,0.349175824
33455,Santa Clara,Ozone,Tue,21,3,0.24929972
33456,Santa Clara,Ozone,Tue,21,4,0.215
33457,Santa Clara,Ozone,Tue,22,1,0.157142857
33458,Santa Clara,Ozone,Tue,22,2,0.321978022
33459,Santa Clara,Ozone,Tue,22,3,0.232773109
33460,Santa Clara,Ozone,Tue,22,4,0.199285714
33461,Santa Clara,Ozone,Tue,23,1,0.154945055
33462,Santa Clara,Ozone,Tue,23,2,0.303021978
33463,Santa Clara,Ozone,Tue,23,3,0.219327731
33464,Santa Clara,Ozone,Tue,23,4,0.184642857
33465,Santa Clara,Ozone,Wed,0,1,0.161538462
33466,Santa Clara,Ozone,Wed,0,2,0.287362637
33467,Santa Clara,Ozone,Wed,0,3,0.212885154
33468,Santa Clara,Ozone,Wed,0,4,0.168214286
33469,Santa Clara,Ozone,Wed,1,1,0.174725275
33470,Santa Clara,Ozone,Wed,1,2,0.270604396
33471,Santa Clara,Ozone,Wed,1,3,0.202240896
33472,Santa Clara,Ozone,Wed,1,4,0.145714286
33473,Santa Clara,Ozone,Wed,2,2,0.252380952
33474,Santa Clara,Ozone,Wed,2,3,0.19047619
33475,Santa Clara,Ozone,Wed,2,4,0.172142857
33476,Santa Clara,Ozone,Wed,3,2,0.042857143
33477,Santa Clara,Ozone,Wed,3,3,0.066666667
33478,Santa Clara,Ozone,Wed,3,4,0.096825397
33479,Santa Clara,Ozone,Wed,4,1,0.131868132
33480,Santa Clara,Ozone,Wed,4,2,0.195054945
33481,Santa Clara,Ozone,Wed,4,3,0.141107872
33482,Santa Clara,Ozone,Wed,4,4,0.121785714
33483,Santa Clara,Ozone,Wed,5,1,0.116483516
33484,Santa Clara,Ozone,Wed,5,2,0.168131868
33485,Santa Clara,Ozone,Wed,5,3,0.113714286
33486,Santa Clara,Ozone,Wed,5,4,0.086428571
33487,Santa Clara,Ozone,Wed,6,1,0.107692308
33488,Santa Clara,Ozone,Wed,6,2,0.190384615
33489,Santa Clara,Ozone,Wed,6,3,0.118571429
33490,Santa Clara,Ozone,Wed,6,4,0.059642857
33491,Santa Clara,Ozone,Wed,7,1,0.1
33492,Santa Clara,Ozone,Wed,7,2,0.248901099
33493,Santa Clara,Ozone,Wed,7,3,0.169970845
33494,Santa Clara,Ozone,Wed,7,4,0.082857143
33495,Santa Clara,Ozone,Wed,8,1,0.12967033
33496,Santa Clara,Ozone,Wed,8,2,0.320728291
33497,Santa Clara,Ozone,Wed,8,3,0.234571429
33498,Santa Clara,Ozone,Wed,8,4,0.155311355
33499,Santa Clara,Ozone,Wed,9,1,0.211904762
33500,Santa Clara,Ozone,Wed,9,2,0.39719888
33501,Santa Clara,Ozone,Wed,9,3,0.317784257
33502,Santa Clara,Ozone,Wed,9,4,0.245787546
33503,Santa Clara,Ozone,Wed,10,1,0.30952381
33504,Santa Clara,Ozone,Wed,10,2,0.463556851
33505,Santa Clara,Ozone,Wed,10,3,0.417784257
33506,Santa Clara,Ozone,Wed,10,4,0.323308271
33507,Santa Clara,Ozone,Wed,11,1,0.398701299
33508,Santa Clara,Ozone,Wed,11,2,0.533428571
33509,Santa Clara,Ozone,Wed,11,3,0.513428571
33510,Santa Clara,Ozone,Wed,11,4,0.388345865
33511,Santa Clara,Ozone,Wed,12,1,0.453571429
33512,Santa Clara,Ozone,Wed,12,2,0.582913165
33513,Santa Clara,Ozone,Wed,12,3,0.602285714
33514,Santa Clara,Ozone,Wed,12,4,0.452014652
33515,Santa Clara,Ozone,Wed,13,1,0.480952381
33516,Santa Clara,Ozone,Wed,13,2,0.620604396
33517,Santa Clara,Ozone,Wed,13,3,0.665826331
33518,Santa Clara,Ozone,Wed,13,4,0.488214286
33519,Santa Clara,Ozone,Wed,14,1,0.471428571
33520,Santa Clara,Ozone,Wed,14,2,0.63489011
33521,Santa Clara,Ozone,Wed,14,3,0.681512605
33522,Santa Clara,Ozone,Wed,14,4,0.504285714
33523,Santa Clara,Ozone,Wed,15,1,0.441758242
33524,Santa Clara,Ozone,Wed,15,2,0.624450549
33525,Santa Clara,Ozone,Wed,15,3,0.638857143
33526,Santa Clara,Ozone,Wed,15,4,0.492857143
33527,Santa Clara,Ozone,Wed,16,1,0.415384615
33528,Santa Clara,Ozone,Wed,16,2,0.597527473
33529,Santa Clara,Ozone,Wed,16,3,0.558857143
33530,Santa Clara,Ozone,Wed,16,4,0.438928571
33531,Santa Clara,Ozone,Wed,17,1,0.336263736
33532,Santa Clara,Ozone,Wed,17,2,0.555769231
33533,Santa Clara,Ozone,Wed,17,3,0.470285714
33534,Santa Clara,Ozone,Wed,17,4,0.343571429
33535,Santa Clara,Ozone,Wed,18,1,0.271428571
33536,Santa Clara,Ozone,Wed,18,2,0.480769231
33537,Santa Clara,Ozone,Wed,18,3,0.376
33538,Santa Clara,Ozone,Wed,18,4,0.276785714
33539,Santa Clara,Ozone,Wed,19,1,0.250549451
33540,Santa Clara,Ozone,Wed,19,2,0.415659341
33541,Santa Clara,Ozone,Wed,19,3,0.303428571
33542,Santa Clara,Ozone,Wed,19,4,0.237857143
33543,Santa Clara,Ozone,Wed,20,1,0.226373626
33544,Santa Clara,Ozone,Wed,20,2,0.36456044
33545,Santa Clara,Ozone,Wed,20,3,0.267428571
33546,Santa Clara,Ozone,Wed,20,4,0.198214286
33547,Santa Clara,Ozone,Wed,21,1,0.182417582
33548,Santa Clara,Ozone,Wed,21,2,0.345054945
33549,Santa Clara,Ozone,Wed,21,3,0.246571429
33550,Santa Clara,Ozone,Wed,21,4,0.167032967
33551,Santa Clara,Ozone,Wed,22,1,0.163736264
33552,Santa Clara,Ozone,Wed,22,2,0.334065934
33553,Santa Clara,Ozone,Wed,22,3,0.232285714
33554,Santa Clara,Ozone,Wed,22,4,0.141025641
33555,Santa Clara,Ozone,Wed,23,1,0.159340659
33556,Santa Clara,Ozone,Wed,23,2,0.330769231
33557,Santa Clara,Ozone,Wed,23,3,0.212571429
33558,Santa Clara,Ozone,Wed,23,4,0.128205128
33559,Santa Clara,Ozone,Thu,0,1,0.140659341
33560,Santa Clara,Ozone,Thu,0,2,0.331868132
33561,Santa Clara,Ozone,Thu,0,3,0.198571429
33562,Santa Clara,Ozone,Thu,0,4,0.107142857
33563,Santa Clara,Ozone,Thu,1,1,0.132967033
33564,Santa Clara,Ozone,Thu,1,2,0.318131868
33565,Santa Clara,Ozone,Thu,1,3,0.183428571
33566,Santa Clara,Ozone,Thu,1,4,0.099159664
33567,Santa Clara,Ozone,Thu,2,2,0.298168498
33568,Santa Clara,Ozone,Thu,2,3,0.178195489
33569,Santa Clara,Ozone,Thu,2,4,0.133928571
33570,Santa Clara,Ozone,Thu,3,2,0.192857143
33571,Santa Clara,Ozone,Thu,3,3,0.114285714
33572,Santa Clara,Ozone,Thu,3,4,0.028571429
33573,Santa Clara,Ozone,Thu,4,1,0.128571429
33574,Santa Clara,Ozone,Thu,4,2,0.276373626
33575,Santa Clara,Ozone,Thu,4,3,0.153142857
33576,Santa Clara,Ozone,Thu,4,4,0.067063492
33577,Santa Clara,Ozone,Thu,5,1,0.116483516
33578,Santa Clara,Ozone,Thu,5,2,0.243428571
33579,Santa Clara,Ozone,Thu,5,3,0.139428571
33580,Santa Clara,Ozone,Thu,5,4,0.057936508
33581,Santa Clara,Ozone,Thu,6,1,0.101098901
33582,Santa Clara,Ozone,Thu,6,2,0.256582633
33583,Santa Clara,Ozone,Thu,6,3,0.142571429
33584,Santa Clara,Ozone,Thu,6,4,0.05
33585,Santa Clara,Ozone,Thu,7,1,0.095604396
33586,Santa Clara,Ozone,Thu,7,2,0.312885154
33587,Santa Clara,Ozone,Thu,7,3,0.181232493
33588,Santa Clara,Ozone,Thu,7,4,0.055952381
33589,Santa Clara,Ozone,Thu,8,1,0.131868132
33590,Santa Clara,Ozone,Thu,8,2,0.366386555
33591,Santa Clara,Ozone,Thu,8,3,0.237815126
33592,Santa Clara,Ozone,Thu,8,4,0.104081633
33593,Santa Clara,Ozone,Thu,9,1,0.205494505
33594,Santa Clara,Ozone,Thu,9,2,0.412885154
33595,Santa Clara,Ozone,Thu,9,3,0.301960784
33596,Santa Clara,Ozone,Thu,9,4,0.190204082
33597,Santa Clara,Ozone,Thu,10,1,0.292207792
33598,Santa Clara,Ozone,Thu,10,2,0.461064426
33599,Santa Clara,Ozone,Thu,10,3,0.381142857
33600,Santa Clara,Ozone,Thu,10,4,0.274206349
33601,Santa Clara,Ozone,Thu,11,1,0.370238095
33602,Santa Clara,Ozone,Thu,11,2,0.520604396
33603,Santa Clara,Ozone,Thu,11,3,0.474
33604,Santa Clara,Ozone,Thu,11,4,0.340926641
33605,Santa Clara,Ozone,Thu,12,1,0.39047619
33606,Santa Clara,Ozone,Thu,12,2,0.562087912
33607,Santa Clara,Ozone,Thu,12,3,0.548459384
33608,Santa Clara,Ozone,Thu,12,4,0.383783784
33609,Santa Clara,Ozone,Thu,13,1,0.453571429
33610,Santa Clara,Ozone,Thu,13,2,0.592582418
33611,Santa Clara,Ozone,Thu,13,3,0.598879552
33612,Santa Clara,Ozone,Thu,13,4,0.425396825
33613,Santa Clara,Ozone,Thu,14,1,0.471428571
33614,Santa Clara,Ozone,Thu,14,2,0.602472527
33615,Santa Clara,Ozone,Thu,14,3,0.621428571
33616,Santa Clara,Ozone,Thu,14,4,0.441312741
33617,Santa Clara,Ozone,Thu,15,1,0.461538462
33618,Santa Clara,Ozone,Thu,15,2,0.583791209
33619,Santa Clara,Ozone,Thu,15,3,0.579395604
33620,Santa Clara,Ozone,Thu,15,4,0.428185328
33621,Santa Clara,Ozone,Thu,16,1,0.424175824
33622,Santa Clara,Ozone,Thu,16,2,0.561538462
33623,Santa Clara,Ozone,Thu,16,3,0.52032967
33624,Santa Clara,Ozone,Thu,16,4,0.363706564
33625,Santa Clara,Ozone,Thu,17,1,0.372527473
33626,Santa Clara,Ozone,Thu,17,2,0.529395604
33627,Santa Clara,Ozone,Thu,17,3,0.448901099
33628,Santa Clara,Ozone,Thu,17,4,0.247876448
33629,Santa Clara,Ozone,Thu,18,1,0.328571429
33630,Santa Clara,Ozone,Thu,18,2,0.489285714
33631,Santa Clara,Ozone,Thu,18,3,0.369505495
33632,Santa Clara,Ozone,Thu,18,4,0.194980695
33633,Santa Clara,Ozone,Thu,19,1,0.291208791
33634,Santa Clara,Ozone,Thu,19,2,0.442307692
33635,Santa Clara,Ozone,Thu,19,3,0.312087912
33636,Santa Clara,Ozone,Thu,19,4,0.161389961
33637,Santa Clara,Ozone,Thu,20,1,0.246153846
33638,Santa Clara,Ozone,Thu,20,2,0.4
33639,Santa Clara,Ozone,Thu,20,3,0.267582418
33640,Santa Clara,Ozone,Thu,20,4,0.132046332
33641,Santa Clara,Ozone,Thu,21,1,0.210989011
33642,Santa Clara,Ozone,Thu,21,2,0.382692308
33643,Santa Clara,Ozone,Thu,21,3,0.249725275
33644,Santa Clara,Ozone,Thu,21,4,0.127027027
33645,Santa Clara,Ozone,Thu,22,1,0.220879121
33646,Santa Clara,Ozone,Thu,22,2,0.371153846
33647,Santa Clara,Ozone,Thu,22,3,0.224175824
33648,Santa Clara,Ozone,Thu,22,4,0.122779923
33649,Santa Clara,Ozone,Thu,23,1,0.232967033
33650,Santa Clara,Ozone,Thu,23,2,0.359065934
33651,Santa Clara,Ozone,Thu,23,3,0.211813187
33652,Santa Clara,Ozone,Thu,23,4,0.123552124
33653,Santa Clara,Ozone,Fri,0,1,0.196703297
33654,Santa Clara,Ozone,Fri,0,2,0.333516484
33655,Santa Clara,Ozone,Fri,0,3,0.203571429
33656,Santa Clara,Ozone,Fri,0,4,0.131274131
33657,Santa Clara,Ozone,Fri,1,1,0.161538462
33658,Santa Clara,Ozone,Fri,1,2,0.314010989
33659,Santa Clara,Ozone,Fri,1,3,0.2
33660,Santa Clara,Ozone,Fri,1,4,0.142084942
33661,Santa Clara,Ozone,Fri,2,2,0.297435897
33662,Santa Clara,Ozone,Fri,2,3,0.182653061
33663,Santa Clara,Ozone,Fri,2,4,0.18125
33664,Santa Clara,Ozone,Fri,3,3,0.221428571
33665,Santa Clara,Ozone,Fri,3,4,0.057142857
33666,Santa Clara,Ozone,Fri,4,1,0.130769231
33667,Santa Clara,Ozone,Fri,4,2,0.273351648
33668,Santa Clara,Ozone,Fri,4,3,0.169897959
33669,Santa Clara,Ozone,Fri,4,4,0.117760618
33670,Santa Clara,Ozone,Fri,5,1,0.11978022
33671,Santa Clara,Ozone,Fri,5,2,0.236538462
33672,Santa Clara,Ozone,Fri,5,3,0.16122449
33673,Santa Clara,Ozone,Fri,5,4,0.098455598
33674,Santa Clara,Ozone,Fri,6,1,0.083516484
33675,Santa Clara,Ozone,Fri,6,2,0.243131868
33676,Santa Clara,Ozone,Fri,6,3,0.165561224
33677,Santa Clara,Ozone,Fri,6,4,0.076447876
33678,Santa Clara,Ozone,Fri,7,1,0.104395604
33679,Santa Clara,Ozone,Fri,7,2,0.306318681
33680,Santa Clara,Ozone,Fri,7,3,0.203826531
33681,Santa Clara,Ozone,Fri,7,4,0.081853282
33682,Santa Clara,Ozone,Fri,8,1,0.157142857
33683,Santa Clara,Ozone,Fri,8,2,0.358791209
33684,Santa Clara,Ozone,Fri,8,3,0.24872449
33685,Santa Clara,Ozone,Fri,8,4,0.122779923
33686,Santa Clara,Ozone,Fri,9,1,0.21978022
33687,Santa Clara,Ozone,Fri,9,2,0.407967033
33688,Santa Clara,Ozone,Fri,9,3,0.306377551
33689,Santa Clara,Ozone,Fri,9,4,0.213127413
33690,Santa Clara,Ozone,Fri,10,1,0.304761905
33691,Santa Clara,Ozone,Fri,10,2,0.45989011
33692,Santa Clara,Ozone,Fri,10,3,0.387244898
33693,Santa Clara,Ozone,Fri,10,4,0.308730159
33694,Santa Clara,Ozone,Fri,11,1,0.359340659
33695,Santa Clara,Ozone,Fri,11,2,0.498879552
33696,Santa Clara,Ozone,Fri,11,3,0.478061224
33697,Santa Clara,Ozone,Fri,11,4,0.378174603
33698,Santa Clara,Ozone,Fri,12,1,0.414285714
33699,Santa Clara,Ozone,Fri,12,2,0.533791209
33700,Santa Clara,Ozone,Fri,12,3,0.556122449
33701,Santa Clara,Ozone,Fri,12,4,0.431274131
33702,Santa Clara,Ozone,Fri,13,1,0.428571429
33703,Santa Clara,Ozone,Fri,13,2,0.577197802
33704,Santa Clara,Ozone,Fri,13,3,0.607397959
33705,Santa Clara,Ozone,Fri,13,4,0.467567568
33706,Santa Clara,Ozone,Fri,14,1,0.430769231
33707,Santa Clara,Ozone,Fri,14,2,0.601648352
33708,Santa Clara,Ozone,Fri,14,3,0.617346939
33709,Santa Clara,Ozone,Fri,14,4,0.483783784
33710,Santa Clara,Ozone,Fri,15,1,0.402197802
33711,Santa Clara,Ozone,Fri,15,2,0.609065934
33712,Santa Clara,Ozone,Fri,15,3,0.593877551
33713,Santa Clara,Ozone,Fri,15,4,0.485714286
33714,Santa Clara,Ozone,Fri,16,1,0.382417582
33715,Santa Clara,Ozone,Fri,16,2,0.595604396
33716,Santa Clara,Ozone,Fri,16,3,0.53622449
33717,Santa Clara,Ozone,Fri,16,4,0.449034749
33718,Santa Clara,Ozone,Fri,17,1,0.327472527
33719,Santa Clara,Ozone,Fri,17,2,0.566483516
33720,Santa Clara,Ozone,Fri,17,3,0.462244898
33721,Santa Clara,Ozone,Fri,17,4,0.374517375
33722,Santa Clara,Ozone,Fri,18,1,0.298901099
33723,Santa Clara,Ozone,Fri,18,2,0.517582418
33724,Santa Clara,Ozone,Fri,18,3,0.385969388
33725,Santa Clara,Ozone,Fri,18,4,0.275289575
33726,Santa Clara,Ozone,Fri,19,1,0.276923077
33727,Santa Clara,Ozone,Fri,19,2,0.450420168
33728,Santa Clara,Ozone,Fri,19,3,0.323979592
33729,Santa Clara,Ozone,Fri,19,4,0.226640927
33730,Santa Clara,Ozone,Fri,20,1,0.262637363
33731,Santa Clara,Ozone,Fri,20,2,0.383241758
33732,Santa Clara,Ozone,Fri,20,3,0.283163265
33733,Santa Clara,Ozone,Fri,20,4,0.237065637
33734,Santa Clara,Ozone,Fri,21,1,0.243956044
33735,Santa Clara,Ozone,Fri,21,2,0.347252747
33736,Santa Clara,Ozone,Fri,21,3,0.255102041
33737,Santa Clara,Ozone,Fri,21,4,0.222007722
33738,Santa Clara,Ozone,Fri,22,1,0.256043956
33739,Santa Clara,Ozone,Fri,22,2,0.331593407
33740,Santa Clara,Ozone,Fri,22,3,0.235969388
33741,Santa Clara,Ozone,Fri,22,4,0.209266409
33742,Santa Clara,Ozone,Fri,23,1,0.267032967
33743,Santa Clara,Ozone,Fri,23,2,0.303846154
33744,Santa Clara,Ozone,Fri,23,3,0.222959184
33745,Santa Clara,Ozone,Fri,23,4,0.198841699
33746,Santa Clara,Ozone,Sat,0,1,0.250549451
33747,Santa Clara,Ozone,Sat,0,2,0.282417582
33748,Santa Clara,Ozone,Sat,0,3,0.201098901
33749,Santa Clara,Ozone,Sat,0,4,0.221254355
33750,Santa Clara,Ozone,Sat,1,1,0.236263736
33751,Santa Clara,Ozone,Sat,1,2,0.272527473
33752,Santa Clara,Ozone,Sat,1,3,0.197802198
33753,Santa Clara,Ozone,Sat,1,4,0.214634146
33754,Santa Clara,Ozone,Sat,2,2,0.267032967
33755,Santa Clara,Ozone,Sat,2,3,0.197069597
33756,Santa Clara,Ozone,Sat,2,4,0.248120301
33757,Santa Clara,Ozone,Sat,3,3,0.3
33758,Santa Clara,Ozone,Sat,3,4,0.115873016
33759,Santa Clara,Ozone,Sat,4,1,0.259340659
33760,Santa Clara,Ozone,Sat,4,2,0.239835165
33761,Santa Clara,Ozone,Sat,4,3,0.183791209
33762,Santa Clara,Ozone,Sat,4,4,0.161672474
33763,Santa Clara,Ozone,Sat,5,1,0.245054945
33764,Santa Clara,Ozone,Sat,5,2,0.218487395
33765,Santa Clara,Ozone,Sat,5,3,0.167307692
33766,Santa Clara,Ozone,Sat,5,4,0.155749129
33767,Santa Clara,Ozone,Sat,6,1,0.215384615
33768,Santa Clara,Ozone,Sat,6,2,0.245378151
33769,Santa Clara,Ozone,Sat,6,3,0.18543956
33770,Santa Clara,Ozone,Sat,6,4,0.154703833
33771,Santa Clara,Ozone,Sat,7,1,0.205494505
33772,Santa Clara,Ozone,Sat,7,2,0.325142857
33773,Santa Clara,Ozone,Sat,7,3,0.21456044
33774,Santa Clara,Ozone,Sat,7,4,0.175261324
